"site_name","central_asset_id","easting","northing","feature_location","coltype","listed","suitable"
"WELLINGTON STREET","00074854",530470.52,180966.95,"Near J/O Russel Street","Large Grey Wornum","Not Specified","False"
"WELLINGTON STREET","01102750",530595.4,180860.88,"Opposite Lyceum Theatre","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","01102753",530579.12,180869.54,"Outside Lyceum Theatre","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","01102754",530574.6,180899.3,"J/N Exeter Street","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","01102755",530566.3,180877.26,"J/N Exeter Street","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","01102756",530552.2,180886.13,"O/P No 20A","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","01102757",530548.36,180901.38,"At or Outside 22","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","01102758",530533.54,180910.58,"By No 26A","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","00015941",530528.44,180908.94,"Near J/O Tavistock Street","Large Grey Wornum","Heritage","False"
"WELLINGTON STREET","00015942",530495.32,180932.06,"At or Outside 39","Large Grey Wornum","Heritage","False"
"WELLS MEWS","00015948",529284.21,181526.69,"Rear of NCP NEAR 17","Standard","Functional","False"
"WELLS MEWS","01102275",529294.95,181500.57,"Outside No. 20","Not Specified","Not Specified","False"
"WELLS RISE","00009730",527652.41,183510.86,"Near JCT PRINCE ALBERT ROAD","Standard","Functional","True"
"WELLS RISE","00009731",527643.82,183543.62,"Opposite ST JAMES CLOSE","Standard","Functional","True"
"WELLS RISE","00009732",527620.79,183565.22,"Opposite 6","Small Grey Wornum","Heritage","False"
"WELLS RISE","00009733",527612.35,183597.13,"Near JCT ST EDMUNDS TERRACE","Small Grey Wornum","Heritage","False"
"WELLS STREET","00009735",529142.88,181604.08,"At or Outside 48","Standard","Functional","True"
"WELLS STREET","00009744",529330.44,181419.89,"At or Outside 14","Large Grey Wornum","Heritage","False"
"WELLS STREET","00009745",529348.45,181384.93,"Opposite 75","Large Grey Wornum","Heritage","False"
"WELLS STREET","00009746",529351.33,181357.21,"At or Outside 79","Large Grey Wornum","Functional","False"
"WELLS STREET","00009747",529363.15,181325.71,"At or Outside 10YDS FROM S11","Large Grey Wornum","Heritage","False"
"WELLS STREET","00009736",529161.91,181588.02,"At or Outside 47","Standard","Functional","True"
"WELLS STREET","00053273",529176.83,181564.19,"Opposite 12-23","Standard","Not Specified","True"
"WELLS STREET","00009738",529191.99,181550.69,"Opposite 24 MORTIMER STREET","Standard","Functional","False"
"WELLS STREET","00009739",529225.32,181533.31,"At or Outside 20YDS FROM S2","Large Grey Wornum","Functional","False"
"WELLS STREET","01302564",529235.81,181509.61,"","Large Grey Wornum","Not Specified","True"
"WELLS STREET","00009741",529268.63,181495.47,"At or Outside 1-10","Large Grey Wornum","Heritage","True"
"WELLS STREET","00264157",529276.92,181475.04,"At or Outside 68","Large Grey Wornum","Heritage","False"
"WELLS STREET","00264156",529294.53,181472.39,"At or Outside 24","Large Grey Wornum","Heritage","False"
"WELLS STREET","00009743",529316.06,181442.22,"Opposite 72","Large Grey Wornum","Heritage","False"
"WESLEY STREET","00009759",528412.71,181736.57,"Side of 51 WEYMOUTH STREET","Standard","Functional","True"
"WESLEY STREET","00009760",528415.23,181701.51,"Opposite 2","Standard","Functional","True"
"WEST EATON PLACE","00009762",528151.17,178945.36,"Opposite 1","Small Grey Wornum","Heritage","False"
"WEST EATON PLACE","00009763",528139.9,178935.06,"At or Outside 5","Small Grey Wornum","Heritage","False"
"WEST EATON PLACE","00009764",528123.05,178915.65,"At or Outside 8","Small Grey Wornum","Heritage","False"
"WEST EATON PLACE","00009765",528111.39,178912.93,"At or Outside 11","Small Grey Wornum","Heritage","False"
"WEST EATON PLACE","00009766",528102.93,178894.54,"At or Outside 15","Small Grey Wornum","Heritage","False"
"WEST HALKIN STREET","00053310",528021.27,179361,"At or Outside 9A","Large Grey Wornum","Not Specified","False"
"WEST HALKIN STREET","00053311",528034.17,179357.29,"At or Outside 5","Large Grey Wornum","Heritage","False"
"WEST HALKIN STREET","00009775",528071.66,179387.89,"At or Outside 14","Large Grey Wornum","Heritage","False"
"WEST HALKIN STREET","00009771",528100.55,179382.62,"At or Outside 1","Large Grey Wornum","Heritage","False"
"WEST HALKIN STREET","00053316",528114.65,179395.73,"Opposite HALKIN PLACE","Large Grey Wornum","Not Specified","False"
"WEST HALKIN STREET","00009779",528125.03,179397.33,"Opposite 13","Large Grey Wornum","Heritage","False"
"WEST HALKIN STREET","00053318",528149.34,179403.55,"J/w Belgrave square","Standard","Not Specified","False"
"WEST STREET","00059098",529940,181036,"Opposite 140A","DW Oxford","Not Specified","False"
"WEST WARWICK PLACE","00015956",529028.22,178541.78,"At or Outside 1A","Mackenzie Moncur","Cherished","False"
"WESTBOURNE BRIDGE","00017991",526080.48,181564.3,"Loc: On Bridge. PropNo: NK. Position: On Kerb Edge.","Standard","Functional","False"
"WESTBOURNE BRIDGE","00018059",526097.12,181545.45,"","Standard","Functional","False"
"WESTBOURNE BRIDGE","00017996",526112.64,181530.21,"Loc: On Bridge. PropNo: NK. Position: On Kerb Edge.","Standard","Functional","False"
"WESTBOURNE BRIDGE","00018002",526127.33,181513.57,"Loc: On Bridge. PropNo: NK. Position: On Kerb Edge.","Standard","Functional","False"
"WESTBOURNE BRIDGE","00018004",526144.93,181495.34,"Loc: At or Outside. PropNo: FLATS. Position: On Kerb Edge.","Standard","Functional","False"
"WESTBOURNE CRESCENT","00015958",526531.66,180971.13,"Opposite GLOUCESTER TERRACE","Standard","Functional","False"
"WESTBOURNE CRESCENT","00015961",526565.43,180960.42,"Opposite 12","Standard","Functional","True"
"WESTBOURNE CRESCENT","00015963",526589.56,180963.59,"At or Outside 5","Standard","Functional","True"
"WESTBOURNE CRESCENT","00015964",526613.98,180983.61,"Side of no.6 Sussex Gardens and Opposite 2","Standard","Functional","False"
"WESTBOURNE GARDENS","00015970",525600.73,181429.13,"At or Outside 33","Standard","Functional","True"
"WESTBOURNE GARDENS","00015979",525675.98,181361.32,"At or Outside 23","Standard","Functional","False"
"WESTBOURNE GARDENS","00015980",525697.58,181381.2,"At or Outside 15","Standard","Functional","True"
"WESTBOURNE GARDENS","00015981",525719.47,181399.8,"At or Outside 9","Standard","Functional","True"
"WESTBOURNE GARDENS","00015982",525728.2,181419.84,"Opposite 8","Standard","Functional","False"
"WESTBOURNE GARDENS","00015971",525605.74,181400.23,"Opposite 34","Standard","Functional","True"
"WESTBOURNE GARDENS","00015972",525614.03,181370.76,"At or Outside 40","Standard","Functional","True"
"WESTBOURNE GARDENS","00015973",525623.91,181341.57,"At or Outside 48-50","Standard","Functional","True"
"WESTBOURNE GARDENS","00015974",525625.05,181387.64,"At or Outside 32","Standard","Functional","True"
"WESTBOURNE GARDENS","00015975",525644.8,181389.07,"At or Outside 26","Standard","Functional","True"
"WESTBOURNE GARDENS","00015976",525673.55,181391.08,"At or Outside 18","Standard","Functional","True"
"WESTBOURNE GARDENS","00015977",525635.36,181327.7,"At or Outside 41","Standard","Functional","True"
"WESTBOURNE GARDENS","00015978",525658.52,181345.44,"At or Outside 31","Standard","Functional","True"
"WESTBOURNE GROVE","00016336",525061,181056,"Opposite 205","Standard","Functional","False"
"WESTBOURNE GROVE","00016348",525303.77,181098.88,"Opposite 120","Standard","Functional","False"
"WESTBOURNE GROVE","00016349",525325.06,181115.12,"Side of 23 Chepstow Road","Standard","Functional","False"
"WESTBOURNE GROVE","00016350",525352.38,181120.69,"At or Outside 112","Standard","Functional","False"
"WESTBOURNE GROVE","00016351",525352.38,181098.52,"Near Junction Chepstow Place","Standard","Functional","False"
"WESTBOURNE GROVE","00016352",525371.25,181110.64,"At or Outside 125","Standard","Functional","False"
"WESTBOURNE GROVE","00016353",525406.4,181122.87,"At or Outside 113","Standard","Functional","False"
"WESTBOURNE GROVE","00016354",525423.31,181134.72,"Opposite 111","Standard","Functional","False"
"WESTBOURNE GROVE","00016355",525448.36,181131.36,"At or Outside 103a","Standard","Functional","False"
"WESTBOURNE GROVE","00016368",525478.15,181146.68,"Opposite 95","Standard","Functional","False"
"WESTBOURNE GROVE","01301416",525509.97,181142.64,"Opposite no. 72","Standard","Not Specified","False"
"WESTBOURNE GROVE","00016340",525094.79,181053.59,"At or Outside 195","Standard","Functional","False"
"WESTBOURNE GROVE","00016357",525535.67,181157.93,"At or Outside 62a","Standard","Functional","False"
"WESTBOURNE GROVE","00016358",525575.91,181156.71,"At or Outside 69","Standard","Functional","False"
"WESTBOURNE GROVE","00016359",525602.38,181170.79,"Opposite Kensington Square Gardens","Standard","Functional","False"
"WESTBOURNE GROVE","00016360",525637.25,181168.03,"Opposite Newton Road","Standard","Functional","False"
"WESTBOURNE GROVE","00016361",525664.17,181183.79,"At or Outside 26","Standard","Functional","False"
"WESTBOURNE GROVE","00016362",525697.77,181181.64,"Opposite Westbourne Grove Terrace","Standard","Functional","False"
"WESTBOURNE GROVE","00016363",525726.59,181196.93,"Opposite 23","Standard","Functional","False"
"WESTBOURNE GROVE","00016364",525761.47,181193.88,"At or Outside 5-11 (King House)","Standard","Functional","False"
"WESTBOURNE GROVE","01300775",525781.81,181198.63,"Outside no. 3","Standard","Functional","False"
"WESTBOURNE GROVE","00016341",525114.99,181068.43,"At or Outside 170a","Standard","Functional","True"
"WESTBOURNE GROVE","00016342",525144.82,181064.45,"Opposite 164","Standard","Functional","False"
"WESTBOURNE GROVE","00016343",525167.77,181079.91,"Opposite 171","Standard","Functional","False"
"WESTBOURNE GROVE","00016344",525202.18,181077,"Opposite Needham Road","Standard","Functional","False"
"WESTBOURNE GROVE","01301415",525054.4,181488.99,"Outside no.144-146","Standard","Not Specified","False"
"WESTBOURNE GROVE","01301841",525227.62,181095.48,"Outside 144","Standard","Not Specified","True"
"WESTBOURNE GROVE","00059506",525255.51,181087.6,"At or Outside 153","Standard","Functional","False"
"WESTBOURNE GROVE","00016347",525279.59,181104.7,"At or Outside 126","Standard","Functional","True"
"WESTBOURNE GROVE TERRACE","00073457",525655.93,181276.8,"Opposite 14","Standard","Functional","False"
"WESTBOURNE GROVE TERRACE","00073456",525660.67,181247.73,"At or Outside 8-9","Standard","Functional","True"
"WESTBOURNE GROVE TERRACE","00073455",525676.58,181239.16,"Opposite 6","Standard","Functional","True"
"WESTBOURNE GROVE TERRACE","00015990",525679.48,181218.21,"At or Outside 2","Standard","Functional","True"
"WESTBOURNE GROVE TERRACE","00073454",525699.37,181199.08,"Opposite S/O 18-24 WESTBOURNE GROVE","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014875",524893.26,181416.94,"Opposite Powis Mews, JW St Luke's Road","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014903",525087.66,181492.83,"Opposite ENTRANCE TO WESSEX GARDENS","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014892",525097.6,181497.64,"Opposite Great western road","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014907",525104.21,181498.96,"Opposite Children centre","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014909",525111.77,181518.48,"Opposite Shrewsbury road","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014910",525129.22,181529.53,"Outside 135","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014912",525155.83,181522.79,"Opposite 125","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014913",525178.93,181544.13,"Outside 117","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014914",525207.63,181542.13,"Opposite 107","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00058121",525254.94,181561.15,"At or Outside 105","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00073402",525280.86,181581.93,"Opposite ST STEPHENES PRIMARY SCHOOL","Standard","Functional","False"
"WESTBOURNE PARK ROAD","01300774",524917.01,181414.4,"Outside no. 211","Standard","Not Specified","False"
"WESTBOURNE PARK ROAD","00014918",525308.78,181589.94,"Opposite 87","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014919",525332,181584,"Opposite 83","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014920",525344.44,181570.11,"Opposite 81","Standard","Functional","False"
"WESTBOURNE PARK ROAD","01301375",525351.39,181541.56,"At or Outside 69","Standard","Not Specified","False"
"WESTBOURNE PARK ROAD","00014922",525374.7,181520.75,"At or Outside 94","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014923",525385.79,181489.86,"Opposite 86","Standard","Functional","False"
"WESTBOURNE PARK ROAD","01301377",525403.81,181472.4,"Opposite no. 82","Standard","Not Specified","True"
"WESTBOURNE PARK ROAD","00014925",525439.93,181459.46,"Opposite 76","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014926",525465.54,181455.45,"Opposite 70","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014927",525471.12,181467.75,"Outside 24/26","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00073426",524937.11,181436.88,"Opposite LEDBURY ROAD O/S 178A","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014928",525506.17,181470.75,"At or Outside 56","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014929",525538.93,181468.46,"At or Outside 50","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014930",525558.39,181452.16,"Outside 41","Standard","Functional","True"
"WESTBOURNE PARK ROAD","01300773",525593,181456,"Outside no. 34 (pposite junction with Westbourne Gardens)","Standard","Not Specified","True"
"WESTBOURNE PARK ROAD","00014932",525616.45,181436.4,"Outside 31","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00014933",525643.1,181430.05,"At or Outside 25","Standard","Functional","False"
"WESTBOURNE PARK ROAD","01301320",525672.97,181437.14,"At or Outside 15-17","Standard","Not Specified","True"
"WESTBOURNE PARK ROAD","00014935",525703.5,181456.02,"Outside 8","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014936",525723.32,181450.87,"Opposite 2","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00073430",524979.72,181443.1,"Opposite 172","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014883",525001.65,181465.25,"At or Outside 162","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014888",525037.01,181468.98,"Opposite ALDRIDGE ROAD VILLAS","Standard","Functional","True"
"WESTBOURNE PARK ROAD","00014894",525077.6,181486.66,"Opposite WESSEX GARDENS","Standard","Functional","False"
"WESTBOURNE PARK ROAD","00058111",525078.53,181498.43,"Near GREAT WESTERN ROAD","Standard","Functional","False"
"WESTBOURNE PARK VILLAS","00015993",525371.13,181582.34,"At or Outside 91","Standard","Functional","False"
"WESTBOURNE PARK VILLAS","00016006",525606.03,181543.29,"At or Outside 26-28","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016007",525636.35,181539.28,"At or Outside 18-20","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016008",525668.54,181533.43,"At or Outside 10","Standard","Functional","False"
"WESTBOURNE PARK VILLAS","00016009",525700.02,181529.13,"At or Outside 2-4","Standard","Functional","False"
"WESTBOURNE PARK VILLAS","00016010",525734.63,181526.41,"At or Outside WESTBOURNE PARK BAPTIST CHURCH","Standard","Functional","False"
"WESTBOURNE PARK VILLAS","00015994",525391.72,181571.9,"At or Outside 86","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016002",525417.61,181576.61,"OPPOSITE 78","Standard","Functional","False"
"WESTBOURNE PARK VILLAS","00008623",525429.56,181566.75,"At or Outside 74","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016000",525450.95,181563.9,"At or Outside 68","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016001",525481.14,181559.75,"At or Outside 58","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016003",525519.91,181554.45,"At or Outside 5 ELSIE LANE COURT","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016004",525546.37,181551.16,"At or Outside ENTRANCE TO CLIFFORD COURT","Standard","Functional","True"
"WESTBOURNE PARK VILLAS","00016005",525588.43,181545.44,"At or Outside 32","Standard","Functional","False"
"WESTBOURNE STREET","00017975",526708.03,180911.96,"At or Outside 12","Standard","Functional","False"
"WESTBOURNE STREET","00017978",526705.79,180891.63,"Opposite 13","Standard","Functional","False"
"WESTBOURNE STREET","00017979",526729.66,180872.78,"Opposite BATHURST STREET","Standard","Functional","False"
"WESTBOURNE STREET","00017980",526735.74,180862.88,"Opposite 17/18","Standard","Functional","False"
"WESTBOURNE STREET","00017981",526765.9,180854.64,"At or Outside 21/22","Standard","Functional","False"
"WESTBOURNE STREET","00017982",526765.64,180831.07,"Opposite 21/22","Standard","Functional","False"
"WESTBOURNE STREET","00017986",526779.45,180830.52,"At or Outside CO STANHOPE TERRACE","Standard","Functional","False"
"WESTBOURNE STREET","00060969",526771.02,180825.97,"Outside LANCASTER HOTEL","Standard","Functional","False"
"WESTBOURNE STREET","00060964",526799.97,180813.39,"At or Outside CO STANHOPE TERRACE","Standard","Functional","False"
"WESTBOURNE TERRACE","00060973",526184.82,181472.02,"Opposite 140","Standard","Functional","False"
"WESTBOURNE TERRACE","00021460",526254.36,181379.81,"Opposite 126","Standard","Functional","False"
"WESTBOURNE TERRACE","00072872",526264.45,181389.36,"Opposite 141","Standard","Functional","False"
"WESTBOURNE TERRACE","00060986",526268,181366.09,"At or Outside 120","Standard","Functional","False"
"WESTBOURNE TERRACE","00018005",526279.12,181372.97,"Opposite 120","Standard","Functional","False"
"WESTBOURNE TERRACE","00060988",526286.97,181344.83,"At or Outside 30YDS FROM SL16","Standard","Functional","False"
